MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto7;12.anticorr2.tree;12;66;0;4;0.000066;44.123664;44.119000;4036;608064;0;0;htc-cmp001;Thu Mar 23 10:23:12 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto6;15.anticorr1.tree;15;105;0;22;0.000127;738.050892;737.980000;4337;6968597;0;0;htc-cmp001;Thu Mar 23 10:23:21 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto7;15.anticorr1.tree;15;105;0;29;0.000130;797.437184;797.362000;5116;6442256;0;0;htc-cmp001;Thu Mar 23 10:25:06 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto7;12.anticorr3.tree;12;66;0;0;0.000058;349.689227;349.656000;6927;1287206;0;0;htc-cmp001;Thu Mar 23 10:25:44 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;12.anticorr2.tree;12;66;0;6;0.000079;63.098209;63.091000;4973;695452;0;0;htc-cmp001;Thu Mar 23 10:26:49 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;12.anticorr1.tree;12;66;0;20;0.000068;2.828413;2.827000;1545;191059;0;0;htc-cmp001;Thu Mar 23 10:26:52 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;10.anticorr3.tree;10;45;0;0;0.000037;15.393343;15.391000;4453;186075;0;0;htc-cmp001;Thu Mar 23 10:27:08 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;10.anticorr2.tree;10;45;0;7;0.000055;0.634992;0.634000;1587;65116;0;0;htc-cmp001;Thu Mar 23 10:27:09 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;10.anticorr1.tree;10;45;0;7;0.000043;0.164673;0.164000;825;37312;0;0;htc-cmp001;Thu Mar 23 10:27:09 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;12.anticorr3.tree;12;66;0;0;0.000055;1330.365153;1330.238000;13561;2092034;0;0;htc-cmp001;Thu Mar 23 10:49:20 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;15.anticorr1.tree;15;105;0;38;0.000146;416.309270;416.268000;4296;4554996;0;0;htc-cmp001;Thu Mar 23 10:56:19 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto5;17.anticorr1.tree;17;136;0;54;0.000257;2925.769128;2925.487000;5826;24761223;0;0;htc-cmp001;Thu Mar 23 10:59:44 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto7;15.anticorr2.tree;15;105;0;9;0.000114;5044.893712;5044.411000;11135;12503992;0;0;htc-cmp001;Thu Mar 23 11:35:39 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;10.anticorr2.tree;10;45;0;4;0.000044;0.766268;0.766000;1429;67212;0;0;htc-cmp001;Thu Mar 23 11:35:54 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;10.anticorr1.tree;10;45;0;11;0.000048;0.256864;0.256000;1037;41804;0;0;htc-cmp001;Thu Mar 23 11:35:54 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;17.anticorr1.tree;17;136;0;55;0.000218;5919.841436;5919.277000;7582;35418188;0;0;htc-cmp001;Thu Mar 23 12:02:09 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto6;15.anticorr2.tree;15;105;0;13;0.000154;6741.488245;6740.832000;12461;14336797;0;0;htc-cmp001;Thu Mar 23 12:03:24 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto5;15.anticorr2.tree;15;105;0;16;0.000110;6948.592360;6947.905000;11455;13800075;0;0;htc-cmp001;Thu Mar 23 12:06:48 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;15.anticorr1.tree;15;105;0;41;0.000151;164.506722;164.490000;2328;3262441;0;0;htc-cmp001;Thu Mar 23 12:09:47 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;15.anticorr2.tree;15;105;0;11;0.000123;6302.366012;6301.770000;13743;13105802;0;0;htc-cmp001;Thu Mar 23 12:10:16 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;12.anticorr2.tree;12;66;0;7;0.000087;29.028558;29.025000;3212;522977;0;0;htc-cmp001;Thu Mar 23 12:11:00 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;12.anticorr1.tree;12;66;0;10;0.000091;14.047760;14.046000;2211;379316;0;0;htc-cmp001;Thu Mar 23 12:11:15 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;7.anticorr2.tree;7;21;0;0;0.000021;0.007536;0.007000;678;3085;0;0;htc-cmp001;Thu Mar 23 12:11:26 2023
