MultiPrim;3DIM;SANTOS;..;instances;3_a_11_165_2.tree;11;53;0;14;0.000094;0.044660;0.044000;727;43227;41507;0;16958;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_165_3.tree;11;51;0;15;0.000051;0.019675;0.019000;743;23152;22289;0;11967;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_165_4.tree;11;51;0;19;0.000052;0.002970;0.002000;303;4450;4013;0;4906;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_165_5.tree;11;51;1;10;0.000153;0.017351;0.017000;898;19592;19131;0;7225;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_100_3.tree;10;42;0;6;0.000132;0.017168;0.017000;591;10441;10032;0;5554;htc-cmp003;Tue Mar 21 15:01:30 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_220_1.tree;11;53;0;16;0.000173;0.030137;0.030000;637;24551;23635;0;14363;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_220_2.tree;11;53;1;17;0.000054;0.010028;0.010000;452;13550;12990;0;6644;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_220_3.tree;11;54;0;14;0.000063;0.024639;0.024000;767;26607;25470;0;14553;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_220_4.tree;11;54;0;18;0.000054;0.007194;0.007000;360;9730;9151;0;6868;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_220_5.tree;11;53;0;9;0.000048;0.081266;0.081000;1436;69373;68438;0;17811;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_55_1.tree;11;34;1;6;0.000045;0.007906;0.007000;300;9137;8591;0;5035;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_55_2.tree;11;34;0;3;0.000105;0.015144;0.015000;753;9590;9220;0;4506;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_55_3.tree;11;36;1;11;0.000046;0.004937;0.004000;342;5768;5358;0;3659;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_55_4.tree;11;36;0;4;0.000111;0.024306;0.024000;521;19608;18813;0;10111;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_55_5.tree;11;33;0;3;0.000044;0.007309;0.007000;205;8764;8172;0;6395;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_100_4.tree;10;42;0;13;0.000130;0.009899;0.009000;281;4327;3956;0;3627;htc-cmp003;Tue Mar 21 15:01:30 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_12_120_1.tree;12;58;0;15;0.000206;0.103218;0.103000;1085;84775;82686;0;31820;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_12_120_2.tree;12;58;0;12;0.000199;0.066307;0.066000;1094;59934;57710;0;32701;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_12_120_3.tree;12;58;0;17;0.000208;0.047490;0.047000;835;42362;41136;0;20728;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_12_120_4.tree;12;58;0;20;0.000199;0.048710;0.048000;847;48387;46751;0;23465;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_12_120_5.tree;12;55;1;17;0.000057;0.027925;0.027000;953;32084;31058;0;14126;htc-cmp003;Tue Mar 21 15:01:33 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_12_180_1.tree;12;62;0;21;0.000221;0.091512;0.091000;1188;77423;75375;0;30679;htc-cmp003;Tue Mar 21 15:01:33 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_12_180_2.tree;12;62;1;19;0.000219;0.034028;0.034000;654;29105;27752;0;17475;htc-cmp003;Tue Mar 21 15:01:33 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_12_180_3.tree;12;63;0;18;0.000159;0.056641;0.056000;908;49253;47588;0;25056;htc-cmp003;Tue Mar 21 15:01:33 2023
